# Decoder data used by THaDecData class
# R. Michaels, March 2002
# Comments start with '#'
#
# Here is where to search for the variables of this class.
# Syntax depends on whether crate/word = "crate" or "word".
# If "crate", we are looking into crates by slot and channel.
# if "word", we are looking at a position relative to a header.
# Hence, either:
# name     "crate"   crate-number    slot    channel
# or:
# name     "word"    crate-number    header  num-to-skip
# For the latter case, if one specifies crate-number = 0, then the
# entire event is searched for 'header' (which in this case must be unique).
# If crate-number > 0, then only that crate is searched.
#
# If this file is not existing, THaDecData will use its own internal DefaultMap().
#

#
# syncclock
u1tdc343	crate	2	10	54
u1tdc344	crate	2	10	55
u1tdc345	crate	2	10	56
u1tdc346	crate	2	10	57
u1tdc347	crate	2	10	58
u1tdc348	crate	2	10	59
u1tdc349	crate	2	10	60
u1tdc350	crate	2	10	61
u1tdc351	crate	2	10	62
u1tdc352	crate	2	10	63
u1tdc353	crate	2	10	64
u1tdc354	crate	2	10	65
u1tdc355	crate	2	10	66
u1tdc356	crate	2	10	67
u1tdc357	crate	2	10	68
u1tdc358	crate	2	10	69
u1tdc359	crate	2	10	70
u1tdc360	crate	2	10	71
u1tdc361	crate	2	10	72
u1tdc362	crate	2	10	73
u1tdc363	crate	2	10	74
u1tdc364	crate	2	10	75
u1tdc365	crate	2	10	76
u1tdc366	crate	2	10	77
u1tdc367	crate	2	10	78
u1tdc368	crate	2	10	79

#TDC info for  VDC v1 plane channels.
v1tdc1	crate	6	17	0
v1tdc2	crate	6	17	1
v1tdc3	crate	6	17	2
v1tdc4	crate	6	17	3
v1tdc5	crate	6	17	4
v1tdc6	crate	6	17	5
v1tdc7	crate	6	17	6
v1tdc8	crate	6	17	7
v1tdc9	crate	6	17	8
v1tdc10	crate	6	17	9
v1tdc11	crate	6	17	10
v1tdc12	crate	6	17	11
v1tdc13	crate	6	17	12
v1tdc14	crate	6	17	13
v1tdc15	crate	6	17	14
v1tdc16	crate	6	17	15
v1tdc17	crate	6	17	16
v1tdc18	crate	6	17	17
v1tdc19	crate	6	17	18
v1tdc20	crate	6	17	19
v1tdc21	crate	6	17	20
v1tdc22	crate	6	17	21
v1tdc23	crate	6	17	22
v1tdc24	crate	6	17	23
v1tdc25	crate	6	17	24
v1tdc26	crate	6	17	25
v1tdc27	crate	6	17	26
v1tdc28	crate	6	17	27
v1tdc29	crate	6	17	28
v1tdc30	crate	6	17	29
v1tdc31	crate	6	17	30
v1tdc32	crate	6	17	31
v1tdc33	crate	6	17	32
v1tdc34	crate	6	17	33
v1tdc35	crate	6	17	34
v1tdc36	crate	6	17	35
v1tdc37	crate	6	17	36
v1tdc38	crate	6	17	37
v1tdc39	crate	6	17	38
v1tdc40	crate	6	17	39
v1tdc41	crate	6	17	40
v1tdc42	crate	6	17	41
v1tdc43	crate	6	17	42
v1tdc44	crate	6	17	43
v1tdc45	crate	6	17	44
v1tdc46	crate	6	17	45
v1tdc47	crate	6	17	46
v1tdc48	crate	6	17	47
v1tdc49	crate	6	17	48
v1tdc50	crate	6	17	49
v1tdc51	crate	6	17	50
v1tdc52	crate	6	17	51
v1tdc53	crate	6	17	52
v1tdc54	crate	6	17	53
v1tdc55	crate	6	17	54
v1tdc56	crate	6	17	55
v1tdc57	crate	6	17	56
v1tdc58	crate	6	17	57
v1tdc59	crate	6	17	58
v1tdc60	crate	6	17	59
v1tdc61	crate	6	17	60
v1tdc62	crate	6	17	61
v1tdc63	crate	6	17	62
v1tdc64	crate	6	17	63
v1tdc65	crate	6	17	64
v1tdc66	crate	6	17	65
v1tdc67	crate	6	17	66
v1tdc68	crate	6	17	67
v1tdc69	crate	6	17	68
v1tdc70	crate	6	17	69
v1tdc71	crate	6	17	70
v1tdc72	crate	6	17	71
v1tdc73	crate	6	17	72
v1tdc74	crate	6	17	73
v1tdc75	crate	6	17	74
v1tdc76	crate	6	17	75
v1tdc77	crate	6	17	76
v1tdc78	crate	6	17	77
v1tdc79	crate	6	17	78
v1tdc80	crate	6	17	79
v1tdc81	crate	6	17	80
v1tdc82	crate	6	17	81
v1tdc83	crate	6	17	82
v1tdc84	crate	6	17	83
v1tdc85	crate	6	17	84
v1tdc86	crate	6	17	85
v1tdc87	crate	6	17	86
v1tdc88	crate	6	17	87
v1tdc89	crate	6	17	88
v1tdc90	crate	6	17	89
v1tdc91	crate	6	17	90
v1tdc92	crate	6	17	91
v1tdc93	crate	6	17	92
v1tdc94	crate	6	17	93
v1tdc95	crate	6	17	94
v1tdc96	crate	6	17	95
v1tdc97	crate	6	18	0
v1tdc98	crate	6	18	1
v1tdc99	crate	6	18	2
v1tdc100	crate	6	18	3
v1tdc101	crate	6	18	4
v1tdc102	crate	6	18	5
v1tdc103	crate	6	18	6
v1tdc104	crate	6	18	7
v1tdc105	crate	6	18	8
v1tdc106	crate	6	18	9
v1tdc107	crate	6	18	10
v1tdc108	crate	6	18	11
v1tdc109	crate	6	18	12
v1tdc110	crate	6	18	13
v1tdc111	crate	6	18	14
v1tdc112	crate	6	18	15
v1tdc113	crate	6	18	16
v1tdc114	crate	6	18	17
v1tdc115	crate	6	18	18
v1tdc116	crate	6	18	19
v1tdc117	crate	6	18	20
v1tdc118	crate	6	18	21
v1tdc119	crate	6	18	22
v1tdc120	crate	6	18	23
v1tdc121	crate	6	18	24
v1tdc122	crate	6	18	25
v1tdc123	crate	6	18	26
v1tdc124	crate	6	18	27
v1tdc125	crate	6	18	28
v1tdc126	crate	6	18	29
v1tdc127	crate	6	18	30
v1tdc128	crate	6	18	31
v1tdc129	crate	6	18	32
v1tdc130	crate	6	18	33
v1tdc131	crate	6	18	34
v1tdc132	crate	6	18	35
v1tdc133	crate	6	18	36
v1tdc134	crate	6	18	37
v1tdc135	crate	6	18	38
v1tdc136	crate	6	18	39
v1tdc137	crate	6	18	40
v1tdc138	crate	6	18	41
v1tdc139	crate	6	18	42
v1tdc140	crate	6	18	43
v1tdc141	crate	6	18	44
v1tdc142	crate	6	18	45
v1tdc143	crate	6	18	46
v1tdc144	crate	6	18	47
v1tdc145	crate	6	18	48
v1tdc146	crate	6	18	49
v1tdc147	crate	6	18	50
v1tdc148	crate	6	18	51
v1tdc149	crate	6	18	52
v1tdc150	crate	6	18	53
v1tdc151	crate	6	18	54
v1tdc152	crate	6	18	55
v1tdc153	crate	6	18	56
v1tdc154	crate	6	18	57
v1tdc155	crate	6	18	58
v1tdc156	crate	6	18	59
v1tdc157	crate	6	18	60
v1tdc158	crate	6	18	61
v1tdc159	crate	6	18	62
v1tdc160	crate	6	18	63
v1tdc161	crate	6	18	64
v1tdc162	crate	6	18	65
v1tdc163	crate	6	18	66
v1tdc164	crate	6	18	67
v1tdc165	crate	6	18	68
v1tdc166	crate	6	18	69
v1tdc167	crate	6	18	70
v1tdc168	crate	6	18	71
v1tdc169	crate	6	18	72
v1tdc170	crate	6	18	73
v1tdc171	crate	6	18	74
v1tdc172	crate	6	18	75
v1tdc173	crate	6	18	76
v1tdc174	crate	6	18	77
v1tdc175	crate	6	18	78
v1tdc176	crate	6	18	79
v1tdc177	crate	6	18	80
v1tdc178	crate	6	18	81
v1tdc179	crate	6	18	82
v1tdc180	crate	6	18	83
v1tdc181	crate	6	18	84
v1tdc182	crate	6	18	85
v1tdc183	crate	6	18	86
v1tdc184	crate	6	18	87
v1tdc185	crate	6	18	88
v1tdc186	crate	6	18	89
v1tdc187	crate	6	18	90
v1tdc188	crate	6	18	91
v1tdc189	crate	6	18	92
v1tdc190	crate	6	18	93
v1tdc191	crate	6	18	94
v1tdc192	crate	6	18	95
v1tdc193	crate	6	19	0
v1tdc194	crate	6	19	1
v1tdc195	crate	6	19	2
v1tdc196	crate	6	19	3
v1tdc197	crate	6	19	4
v1tdc198	crate	6	19	5
v1tdc199	crate	6	19	6
v1tdc200	crate	6	19	7
v1tdc201	crate	6	19	8
v1tdc202	crate	6	19	9
v1tdc203	crate	6	19	10
v1tdc204	crate	6	19	11
v1tdc205	crate	6	19	12
v1tdc206	crate	6	19	13
v1tdc207	crate	6	19	14
v1tdc208	crate	6	19	15
v1tdc209	crate	6	19	16
v1tdc210	crate	6	19	17
v1tdc211	crate	6	19	18
v1tdc212	crate	6	19	19
v1tdc213	crate	6	19	20
v1tdc214	crate	6	19	21
v1tdc215	crate	6	19	22
v1tdc216	crate	6	19	23
v1tdc217	crate	6	19	24
v1tdc218	crate	6	19	25
v1tdc219	crate	6	19	26
v1tdc220	crate	6	19	27
v1tdc221	crate	6	19	28
v1tdc222	crate	6	19	29
v1tdc223	crate	6	19	30
v1tdc224	crate	6	19	31
v1tdc225	crate	6	19	32
v1tdc226	crate	6	19	33
v1tdc227	crate	6	19	34
v1tdc228	crate	6	19	35
v1tdc229	crate	6	19	36
v1tdc230	crate	6	19	37
v1tdc231	crate	6	19	38
v1tdc232	crate	6	19	39
v1tdc233	crate	6	19	40
v1tdc234	crate	6	19	41
v1tdc235	crate	6	19	42
v1tdc236	crate	6	19	43
v1tdc237	crate	6	19	44
v1tdc238	crate	6	19	45
v1tdc239	crate	6	19	46
v1tdc240	crate	6	19	47
v1tdc241	crate	6	19	48
v1tdc242	crate	6	19	49
v1tdc243	crate	6	19	50
v1tdc244	crate	6	19	51
v1tdc245	crate	6	19	52
v1tdc246	crate	6	19	53
v1tdc247	crate	6	19	54
v1tdc248	crate	6	19	55
v1tdc249	crate	6	19	56
v1tdc250	crate	6	19	57
v1tdc251	crate	6	19	58
v1tdc252	crate	6	19	59
v1tdc253	crate	6	19	60
v1tdc254	crate	6	19	61
v1tdc255	crate	6	19	62
v1tdc256	crate	6	19	63
v1tdc257	crate	6	19	64
v1tdc258	crate	6	19	65
v1tdc259	crate	6	19	66
v1tdc260	crate	6	19	67
v1tdc261	crate	6	19	68
v1tdc262	crate	6	19	69
v1tdc263	crate	6	19	70
v1tdc264	crate	6	19	71
v1tdc265	crate	6	19	72
v1tdc266	crate	6	19	73
v1tdc267	crate	6	19	74
v1tdc268	crate	6	19	75
v1tdc269	crate	6	19	76
v1tdc270	crate	6	19	77
v1tdc271	crate	6	19	78
v1tdc272	crate	6	19	79
v1tdc273	crate	6	19	80
v1tdc274	crate	6	19	81
v1tdc275	crate	6	19	82
v1tdc276	crate	6	19	83
v1tdc277	crate	6	19	84
v1tdc278	crate	6	19	85
v1tdc279	crate	6	19	86
v1tdc280	crate	6	19	87
v1tdc281	crate	6	19	88
v1tdc282	crate	6	19	89
v1tdc283	crate	6	19	90
v1tdc284	crate	6	19	91
v1tdc285	crate	6	19	92
v1tdc286	crate	6	19	93
v1tdc287	crate	6	19	94
v1tdc288	crate	6	19	95
v1tdc289	crate	6	20	0
v1tdc290	crate	6	20	1
v1tdc291	crate	6	20	2
v1tdc292	crate	6	20	3
v1tdc293	crate	6	20	4
v1tdc294	crate	6	20	5
v1tdc295	crate	6	20	6
v1tdc296	crate	6	20	7
v1tdc297	crate	6	20	8
v1tdc298	crate	6	20	9
v1tdc299	crate	6	20	10
v1tdc300	crate	6	20	11
v1tdc301	crate	6	20	12
v1tdc302	crate	6	20	13
v1tdc303	crate	6	20	14
v1tdc304	crate	6	20	15
v1tdc305	crate	6	20	16
v1tdc306	crate	6	20	17
v1tdc307	crate	6	20	18
v1tdc308	crate	6	20	19
v1tdc309	crate	6	20	20
v1tdc310	crate	6	20	21
v1tdc311	crate	6	20	22
v1tdc312	crate	6	20	23
v1tdc313	crate	6	20	24
v1tdc314	crate	6	20	25
v1tdc315	crate	6	20	26
v1tdc316	crate	6	20	27
v1tdc317	crate	6	20	28
v1tdc318	crate	6	20	29
v1tdc319	crate	6	20	30
v1tdc320	crate	6	20	31
v1tdc321	crate	6	20	32
v1tdc322	crate	6	20	33
v1tdc323	crate	6	20	34
v1tdc324	crate	6	20	35
v1tdc325	crate	6	20	36
v1tdc326	crate	6	20	37
v1tdc327	crate	6	20	38
v1tdc328	crate	6	20	39
v1tdc329	crate	6	20	40
v1tdc330	crate	6	20	41
v1tdc331	crate	6	20	42
v1tdc332	crate	6	20	43
v1tdc333	crate	6	20	44
v1tdc334	crate	6	20	45
v1tdc335	crate	6	20	46
v1tdc336	crate	6	20	47
v1tdc337	crate	6	20	48
v1tdc338	crate	6	20	49
v1tdc339	crate	6	20	50
v1tdc340	crate	6	20	51
v1tdc341	crate	6	20	52
v1tdc342	crate	6	20	53
v1tdc343	crate	6	20	54
v1tdc344	crate	6	20	55
v1tdc345	crate	6	20	56
v1tdc346	crate	6	20	57
v1tdc347	crate	6	20	58
v1tdc348	crate	6	20	59
v1tdc349	crate	6	20	60
v1tdc350	crate	6	20	61
v1tdc351	crate	6	20	62
v1tdc352	crate	6	20	63
v1tdc353	crate	6	20	64
v1tdc354	crate	6	20	65
v1tdc355	crate	6	20	66
v1tdc356	crate	6	20	67
v1tdc357	crate	6	20	68
v1tdc358	crate	6	20	69
v1tdc359	crate	6	20	70
v1tdc360	crate	6	20	71
v1tdc361	crate	6	20	72
v1tdc362	crate	6	20	73
v1tdc363	crate	6	20	74
v1tdc364	crate	6	20	75
v1tdc365	crate	6	20	76
v1tdc366	crate	6	20	77
v1tdc367	crate	6	20	78
v1tdc368	crate	6	20	79

#TDC info for  VDC u2 plane channels.
u2tdc1	crate	2	3	0
u2tdc2	crate	2	3	1
u2tdc3	crate	2	3	2
u2tdc4	crate	2	3	3
u2tdc5	crate	2	3	4
u2tdc6	crate	2	3	5
u2tdc7	crate	2	3	6
u2tdc8	crate	2	3	7
u2tdc9	crate	2	3	8
u2tdc10	crate	2	3	9
u2tdc11	crate	2	3	10
u2tdc12	crate	2	3	11
u2tdc13	crate	2	3	12
u2tdc14	crate	2	3	13
u2tdc15	crate	2	3	14
u2tdc16	crate	2	3	15
u2tdc17	crate	2	3	16
u2tdc18	crate	2	3	17
u2tdc19	crate	2	3	18
u2tdc20	crate	2	3	19
u2tdc21	crate	2	3	20
u2tdc22	crate	2	3	21
u2tdc23	crate	2	3	22
u2tdc24	crate	2	3	23
u2tdc25	crate	2	3	24
u2tdc26	crate	2	3	25
u2tdc27	crate	2	3	26
u2tdc28	crate	2	3	27
u2tdc29	crate	2	3	28
u2tdc30	crate	2	3	29
u2tdc31	crate	2	3	30
u2tdc32	crate	2	3	31
u2tdc33	crate	2	3	32
u2tdc34	crate	2	3	33
u2tdc35	crate	2	3	34
u2tdc36	crate	2	3	35
u2tdc37	crate	2	3	36
u2tdc38	crate	2	3	37
u2tdc39	crate	2	3	38
u2tdc40	crate	2	3	39
u2tdc41	crate	2	3	40
u2tdc42	crate	2	3	41
u2tdc43	crate	2	3	42
u2tdc44	crate	2	3	43
u2tdc45	crate	2	3	44
u2tdc46	crate	2	3	45
u2tdc47	crate	2	3	46
u2tdc48	crate	2	3	47
u2tdc49	crate	2	3	48
u2tdc50	crate	2	3	49
u2tdc51	crate	2	3	50
u2tdc52	crate	2	3	51
u2tdc53	crate	2	3	52
u2tdc54	crate	2	3	53
u2tdc55	crate	2	3	54
u2tdc56	crate	2	3	55
u2tdc57	crate	2	3	56
